"","Time","AgeGrpStart","ISO3_code","PopTotal"
"3201",2024,40,"RUS",11573.099
"3202",2024,45,"RUS",10324.397
"3203",2024,50,"RUS",9295.177
"3204",2024,55,"RUS",8464.974
"3205",2024,60,"RUS",9869.974
"3206",2024,65,"RUS",8683.149
"3207",2024,70,"RUS",6614.13
"3208",2024,75,"RUS",3520.366
"3209",2024,80,"RUS",2413.674
"3210",2024,85,"RUS",1712.288
"3211",2024,90,"RUS",560.414
"3212",2024,95,"RUS",161.545
"3213",2024,100,"RUS",14.866
"3214",2024,0,"SVK",297.761
"3215",2024,5,"SVK",303.537
"3216",2024,10,"SVK",298.889
"3217",2024,15,"SVK",298.133
"3218",2024,20,"SVK",321.162
"3219",2024,25,"SVK",362.876
"3220",2024,30,"SVK",426.774
"3221",2024,35,"SVK",450.547
"3222",2024,40,"SVK",460.667
"3223",2024,45,"SVK",460.492
"3224",2024,50,"SVK",382.456
"3225",2024,55,"SVK",345.609
"3226",2024,60,"SVK",340.409
"3227",2024,65,"SVK",337.207
"3228",2024,70,"SVK",281.181
"3229",2024,75,"SVK",180.055
"3230",2024,80,"SVK",110.966
"3231",2024,85,"SVK",55.543
"3232",2024,90,"SVK",22.896
"3233",2024,95,"SVK",5.233
"3234",2024,100,"SVK",0.534
"3235",2024,0,"UKR",1298.192
"3236",2024,5,"UKR",1908.116
"3237",2024,10,"UKR",2411.221
"3238",2024,15,"UKR",1881.948
"3239",2024,20,"UKR",1052.39
"3240",2024,25,"UKR",1367.726
"3241",2024,30,"UKR",2289.576
"3242",2024,35,"UKR",3213.366
"3243",2024,40,"UKR",3148.932
"3244",2024,45,"UKR",2937.636
"3245",2024,50,"UKR",2812.628
"3246",2024,55,"UKR",2650.298
"3247",2024,60,"UKR",2958.17
"3248",2024,65,"UKR",2557.304
"3249",2024,70,"UKR",2068.842
"3250",2024,75,"UKR",1160.135
"3251",2024,80,"UKR",913.116
"3252",2024,85,"UKR",576.275
"3253",2024,90,"UKR",161.199
"3254",2024,95,"UKR",48.03
"3255",2024,100,"UKR",4.893
"3256",2024,0,"",5468.514
"3257",2024,5,"",6130.701
"3258",2024,10,"",6486.715
"3259",2024,15,"",6280.49
"3260",2024,20,"",6097.621
"3261",2024,25,"",6740.872
"3262",2024,30,"",7292.182
"3263",2024,35,"",7103.706
"3264",2024,40,"",6945.084
"3265",2024,45,"",6520.226
"3266",2024,50,"",6969.728
"3267",2024,55,"",7165.353
"3268",2024,60,"",6609.282
"3269",2024,65,"",5723.024
"3270",2024,70,"",5094.547
"3271",2024,75,"",4657.324
"3272",2024,80,"",2952.383
"3273",2024,85,"",1786.408
"3274",2024,90,"",790.757
"3275",2024,95,"",222.852
"3276",2024,100,"",33.391
"3277",2024,0,"DNK",318.122
"3278",2024,5,"DNK",307.645
"3279",2024,10,"DNK",315.923
"3280",2024,15,"DNK",347.254
"3281",2024,20,"DNK",363.677
"3282",2024,25,"DNK",404.872
"3283",2024,30,"DNK",401.825
"3284",2024,35,"DNK",352.386
"3285",2024,40,"DNK",335.66
"3286",2024,45,"DNK",373
"3287",2024,50,"DNK",389.102
"3288",2024,55,"DNK",415.353
"3289",2024,60,"DNK",366.098
"3290",2024,65,"DNK",325.858
"3291",2024,70,"DNK",297.014
"3292",2024,75,"DNK",289.489
"3293",2024,80,"DNK",180.028
"3294",2024,85,"DNK",94.423
"3295",2024,90,"DNK",36.485
"3296",2024,95,"DNK",9.733
"3297",2024,100,"DNK",1.333
"3298",2024,0,"EST",68.176
"3299",2024,5,"EST",71.233
"3300",2024,10,"EST",74.35
"3301",2024,15,"EST",72.757
"3302",2024,20,"EST",62.035
"3303",2024,25,"EST",65.72
"3304",2024,30,"EST",88.826
"3305",2024,35,"EST",100.442
"3306",2024,40,"EST",93.191
"3307",2024,45,"EST",90.291
"3308",2024,50,"EST",90.044
"3309",2024,55,"EST",80.928
"3310",2024,60,"EST",84.699
"3311",2024,65,"EST",79.158
"3312",2024,70,"EST",68.886
"3313",2024,75,"EST",49.162
"3314",2024,80,"EST",39.869
"3315",2024,85,"EST",26.512
"3316",2024,90,"EST",11.359
"3317",2024,95,"EST",3.035
"3318",2024,100,"EST",0.334
"3319",2024,0,"FRO",3.791
"3320",2024,5,"FRO",3.709
"3321",2024,10,"FRO",3.544
"3322",2024,15,"FRO",3.701
"3323",2024,20,"FRO",3.594
"3324",2024,25,"FRO",2.762
"3325",2024,30,"FRO",3.291
"3326",2024,35,"FRO",3.195
"3327",2024,40,"FRO",3.126
"3328",2024,45,"FRO",3.217
"3329",2024,50,"FRO",3.259
"3330",2024,55,"FRO",3.484
"3331",2024,60,"FRO",3.082
"3332",2024,65,"FRO",2.77
"3333",2024,70,"FRO",2.515
"3334",2024,75,"FRO",1.934
"3335",2024,80,"FRO",1.301
"3336",2024,85,"FRO",0.654
"3337",2024,90,"FRO",0.326
"3338",2024,95,"FRO",0.092
"3339",2024,100,"FRO",0.008
"3340",2024,0,"FIN",235.703
"3341",2024,5,"FIN",272.041
"3342",2024,10,"FIN",312.251
"3343",2024,15,"FIN",310.843
"3344",2024,20,"FIN",305.251
"3345",2024,25,"FIN",332.617
"3346",2024,30,"FIN",366.527
"3347",2024,35,"FIN",358.126
"3348",2024,40,"FIN",360.058
"3349",2024,45,"FIN",343.513
"3350",2024,50,"FIN",314.133
"3351",2024,55,"FIN",359.249
"3352",2024,60,"FIN",358.546
"3353",2024,65,"FIN",346.924
"3354",2024,70,"FIN",337.904
"3355",2024,75,"FIN",295.892
"3356",2024,80,"FIN",171.604
"3357",2024,85,"FIN",106.661
"3358",2024,90,"FIN",46.886
"3359",2024,95,"FIN",11.759
"3360",2024,100,"FIN",1.233
"3361",2024,0,"GGY",3.061
"3362",2024,5,"GGY",3.152
"3363",2024,10,"GGY",3.65
"3364",2024,15,"GGY",3.925
"3365",2024,20,"GGY",4.268
"3366",2024,25,"GGY",4.483
"3367",2024,30,"GGY",4.552
"3368",2024,35,"GGY",4.224
"3369",2024,40,"GGY",4.32
"3370",2024,45,"GGY",4.185
"3371",2024,50,"GGY",4.746
"3372",2024,55,"GGY",4.445
"3373",2024,60,"GGY",3.762
"3374",2024,65,"GGY",2.911
"3375",2024,70,"GGY",2.643
"3376",2024,75,"GGY",2.484
"3377",2024,80,"GGY",1.41
"3378",2024,85,"GGY",0.918
"3379",2024,90,"GGY",0.38
"3380",2024,95,"GGY",0.113
"3381",2024,100,"GGY",0.031
"3382",2024,0,"ISL",22.78
"3383",2024,5,"ISL",21.685
"3384",2024,10,"ISL",24.079
"3385",2024,15,"ISL",23.4
"3386",2024,20,"ISL",23.127
"3387",2024,25,"ISL",27.632
"3388",2024,30,"ISL",31.106
"3389",2024,35,"ISL",26.847
"3390",2024,40,"ISL",26.306
"3391",2024,45,"ISL",23.45
"3392",2024,50,"ISL",22.708
"3393",2024,55,"ISL",21.981
"3394",2024,60,"ISL",21.39
"3395",2024,65,"ISL",19.12
"3396",2024,70,"ISL",15.513
"3397",2024,75,"ISL",11.661
"3398",2024,80,"ISL",7.099
"3399",2024,85,"ISL",4.055
"3400",2024,90,"ISL",2.018
"3401",2024,95,"ISL",0.504
"3402",2024,100,"ISL",0.051
"3403",2024,0,"IRL",293.38
"3404",2024,5,"IRL",316.655
"3405",2024,10,"IRL",353.161
"3406",2024,15,"IRL",341.432
"3407",2024,20,"IRL",327.152
"3408",2024,25,"IRL",305.058
"3409",2024,30,"IRL",299.273
"3410",2024,35,"IRL",338.116
"3411",2024,40,"IRL",400.911
"3412",2024,45,"IRL",379.855
"3413",2024,50,"IRL",345.862
"3414",2024,55,"IRL",302.72
"3415",2024,60,"IRL",275.276
"3416",2024,65,"IRL",240.9
"3417",2024,70,"IRL",198.326
"3418",2024,75,"IRL",170.713
"3419",2024,80,"IRL",98.575
"3420",2024,85,"IRL",57.118
"3421",2024,90,"IRL",21.864
"3422",2024,95,"IRL",6.163
"3423",2024,100,"IRL",1.03
"3424",2024,0,"IMN",3.516
"3425",2024,5,"IMN",3.857
"3426",2024,10,"IMN",4.698
"3427",2024,15,"IMN",4.64
"3428",2024,20,"IMN",4.305
"3429",2024,25,"IMN",4.418
"3430",2024,30,"IMN",4.855
"3431",2024,35,"IMN",5.086
"3432",2024,40,"IMN",5.319
"3433",2024,45,"IMN",5.337
"3434",2024,50,"IMN",6.456
"3435",2024,55,"IMN",6.639
"3436",2024,60,"IMN",6.267
"3437",2024,65,"IMN",5.178
"3438",2024,70,"IMN",4.74
"3439",2024,75,"IMN",4.26
"3440",2024,80,"IMN",2.716
"3441",2024,85,"IMN",1.583
"3442",2024,90,"IMN",0.671
"3443",2024,95,"IMN",0.222
"3444",2024,100,"IMN",0.052
"3445",2024,0,"JEY",5.689
"3446",2024,5,"JEY",5.188
"3447",2024,10,"JEY",5.609
"3448",2024,15,"JEY",5.804
"3449",2024,20,"JEY",6.572
"3450",2024,25,"JEY",8.122
"3451",2024,30,"JEY",8.732
"3452",2024,35,"JEY",8.322
"3453",2024,40,"JEY",8.479
"3454",2024,45,"JEY",7.798
"3455",2024,50,"JEY",7.989
"3456",2024,55,"JEY",8.333
"3457",2024,60,"JEY",7
"3458",2024,65,"JEY",5.615
"3459",2024,70,"JEY",4.613
"3460",2024,75,"JEY",3.794
"3461",2024,80,"JEY",2.331
"3462",2024,85,"JEY",1.483
"3463",2024,90,"JEY",0.625
"3464",2024,95,"JEY",0.187
"3465",2024,100,"JEY",0.036
"3466",2024,0,"LVA",82.994
"3467",2024,5,"LVA",102.691
"3468",2024,10,"LVA",93.873
"3469",2024,15,"LVA",96.067
"3470",2024,20,"LVA",86.937
"3471",2024,25,"LVA",79.124
"3472",2024,30,"LVA",115.656
"3473",2024,35,"LVA",129.85
"3474",2024,40,"LVA",121.015
"3475",2024,45,"LVA",120.555
"3476",2024,50,"LVA",128.508
"3477",2024,55,"LVA",122.681
"3478",2024,60,"LVA",131.718
"3479",2024,65,"LVA",118.463
"3480",2024,70,"LVA",97.39
"3481",2024,75,"LVA",72.448
"3482",2024,80,"LVA",62.958
"3483",2024,85,"LVA",38.315
"3484",2024,90,"LVA",14.567
"3485",2024,95,"LVA",3.841
"3486",2024,100,"LVA",0.448
"3487",2024,0,"LTU",131.015
"3488",2024,5,"LTU",144.69
"3489",2024,10,"LTU",142.073
"3490",2024,15,"LTU",125.32
"3491",2024,20,"LTU",127.017
"3492",2024,25,"LTU",147.94
"3493",2024,30,"LTU",182.516
"3494",2024,35,"LTU",181.419
"3495",2024,40,"LTU",165.486
"3496",2024,45,"LTU",175.406
"3497",2024,50,"LTU",195.157
"3498",2024,55,"LTU",197.152
"3499",2024,60,"LTU",208.359
"3500",2024,65,"LTU",172.827
"3501",2024,70,"LTU",136.183
"3502",2024,75,"LTU",102.111
"3503",2024,80,"LTU",87.321
"3504",2024,85,"LTU",54.232
"3505",2024,90,"LTU",22.708
"3506",2024,95,"LTU",5.671
"3507",2024,100,"LTU",0.658
"3508",2024,0,"NOR",273.874
"3509",2024,5,"NOR",298.418
"3510",2024,10,"NOR",322.876
"3511",2024,15,"NOR",328.313
"3512",2024,20,"NOR",334.883
"3513",2024,25,"NOR",359.592
"3514",2024,30,"NOR",389.088
"3515",2024,35,"NOR",375.907
"3516",2024,40,"NOR",358.53
"3517",2024,45,"NOR",353.351
"3518",2024,50,"NOR",378.683
"3519",2024,55,"NOR",362.905
"3520",2024,60,"NOR",319.437
"3521",2024,65,"NOR",292.864
"3522",2024,70,"NOR",256.889
"3523",2024,75,"NOR",230.094
"3524",2024,80,"NOR",135.621
"3525",2024,85,"NOR",76.027
"3526",2024,90,"NOR",35.798
"3527",2024,95,"NOR",9.969
"3528",2024,100,"NOR",1.282
"3529",2024,0,"SWE",580.55
"3530",2024,5,"SWE",625.805
"3531",2024,10,"SWE",637.741
"3532",2024,15,"SWE",625.042
"3533",2024,20,"SWE",603.556
"3534",2024,25,"SWE",641.602
"3535",2024,30,"SWE",788.422
"3536",2024,35,"SWE",719.276
"3537",2024,40,"SWE",658.298
"3538",2024,45,"SWE",646.161
"3539",2024,50,"SWE",662.906
"3540",2024,55,"SWE",684.188
"3541",2024,60,"SWE",586.61
"3542",2024,65,"SWE",544.839
"3543",2024,70,"SWE",516.744
"3544",2024,75,"SWE",506.718
"3545",2024,80,"SWE",330.512
"3546",2024,85,"SWE",180.647
"3547",2024,90,"SWE",79.457
"3548",2024,95,"SWE",21.373
"3549",2024,100,"SWE",2.7
"3550",2024,0,"GBR",3445.863
"3551",2024,5,"GBR",3953.932
"3552",2024,10,"GBR",4192.887
"3553",2024,15,"GBR",3991.992
"3554",2024,20,"GBR",3845.247
"3555",2024,25,"GBR",4356.93
"3556",2024,30,"GBR",4607.513
"3557",2024,35,"GBR",4500.51
"3558",2024,40,"GBR",4404.385
"3559",2024,45,"GBR",3994.107
"3560",2024,50,"GBR",4420.175
"3561",2024,55,"GBR",4595.295
"3562",2024,60,"GBR",4237.038
"3563",2024,65,"GBR",3565.597
"3564",2024,70,"GBR",3155.187
"3565",2024,75,"GBR",2916.564
"3566",2024,80,"GBR",1831.038
"3567",2024,85,"GBR",1143.78
"3568",2024,90,"GBR",517.613
"3569",2024,95,"GBR",150.19
"3570",2024,100,"GBR",24.195
"3571",2024,0,"",5790.202
"3572",2024,5,"",6616.669
"3573",2024,10,"",7417.734
"3574",2024,15,"",7789.645
"3575",2024,20,"",7922.943
"3576",2024,25,"",8107.625
"3577",2024,30,"",8582.276
"3578",2024,35,"",9134.099
"3579",2024,40,"",10328.466
"3580",2024,45,"",11668.641
"3581",2024,50,"",11756.257
"3582",2024,55,"",11585.533
"3583",2024,60,"",10520.391
"3584",2024,65,"",9177.434
"3585",2024,70,"",7950.888
"3586",2024,75,"",6709.041
"3587",2024,80,"",4879.305
"3588",2024,85,"",3274.902
"3589",2024,90,"",1517.309
"3590",2024,95,"",385.604
"3591",2024,100,"",47.619
"3592",2024,0,"ALB",139.426
"3593",2024,5,"ALB",149.168
"3594",2024,10,"ALB",162.224
"3595",2024,15,"ALB",171.128
"3596",2024,20,"ALB",194.318
"3597",2024,25,"ALB",222.473
"3598",2024,30,"ALB",222.601
"3599",2024,35,"ALB",188.703
"3600",2024,40,"ALB",164.155
"3601",2024,45,"ALB",160.673
"3602",2024,50,"ALB",175.734
"3603",2024,55,"ALB",190.307
"3604",2024,60,"ALB",196.265
"3605",2024,65,"ALB",169.151
"3606",2024,70,"ALB",127.066
"3607",2024,75,"ALB",90.197
"3608",2024,80,"ALB",63.468
"3609",2024,85,"ALB",30.071
"3610",2024,90,"ALB",8.861
"3611",2024,95,"ALB",1.898
"3612",2024,100,"ALB",0.202
"3613",2024,0,"AND",2.399
"3614",2024,5,"AND",3.368
"3615",2024,10,"AND",4.02
"3616",2024,15,"AND",4.205
"3617",2024,20,"AND",4.375
"3618",2024,25,"AND",4.667
"3619",2024,30,"AND",5.32
"3620",2024,35,"AND",5.514
"3621",2024,40,"AND",6.557
"3622",2024,45,"AND",7.296
"3623",2024,50,"AND",7.18
"3624",2024,55,"AND",6.794
"3625",2024,60,"AND",5.802
"3626",2024,65,"AND",4.229
"3627",2024,70,"AND",3.073
"3628",2024,75,"AND",2.404
"3629",2024,80,"AND",1.475
"3630",2024,85,"AND",0.887
"3631",2024,90,"AND",0.471
"3632",2024,95,"AND",0.157
"3633",2024,100,"AND",0.023
"3634",2024,0,"BIH",140.701
"3635",2024,5,"BIH",159.826
"3636",2024,10,"BIH",168.697
"3637",2024,15,"BIH",166.6
"3638",2024,20,"BIH",170.961
"3639",2024,25,"BIH",204.948
"3640",2024,30,"BIH",203.636
"3641",2024,35,"BIH",229.31
"3642",2024,40,"BIH",230.837
"3643",2024,45,"BIH",228.078
"3644",2024,50,"BIH",221.593
"3645",2024,55,"BIH",233.94
"3646",2024,60,"BIH",239.254
"3647",2024,65,"BIH",216.151
"3648",2024,70,"BIH",170.972
"3649",2024,75,"BIH",97.15
"3650",2024,80,"BIH",63.197
"3651",2024,85,"BIH",39.891
"3652",2024,90,"BIH",12.44
"3653",2024,95,"BIH",2.201
"3654",2024,100,"BIH",0.304
"3655",2024,0,"HRV",173.187
"3656",2024,5,"HRV",183.34
"3657",2024,10,"HRV",200.432
"3658",2024,15,"HRV",197.436
"3659",2024,20,"HRV",204.802
"3660",2024,25,"HRV",239.877
"3661",2024,30,"HRV",238.842
"3662",2024,35,"HRV",262.479
"3663",2024,40,"HRV",280.972
"3664",2024,45,"HRV",272.309
"3665",2024,50,"HRV",262.252
"3666",2024,55,"HRV",278.62
"3667",2024,60,"HRV",285.891
"3668",2024,65,"HRV",280.738
"3669",2024,70,"HRV",237.546
"3670",2024,75,"HRV",162.649
"3671",2024,80,"HRV",125.443
"3672",2024,85,"HRV",76.568
"3673",2024,90,"HRV",28.405
"3674",2024,95,"HRV",5.381
"3675",2024,100,"HRV",0.52
"3676",2024,0,"GIB",1.73
"3677",2024,5,"GIB",1.923
"3678",2024,10,"GIB",1.859
"3679",2024,15,"GIB",1.889
"3680",2024,20,"GIB",1.855
"3681",2024,25,"GIB",1.918
"3682",2024,30,"GIB",1.938
"3683",2024,35,"GIB",1.88
"3684",2024,40,"GIB",2.037
"3685",2024,45,"GIB",2.142
"3686",2024,50,"GIB",2.1
"3687",2024,55,"GIB",2.265
"3688",2024,60,"GIB",2.143
"3689",2024,65,"GIB",1.927
"3690",2024,70,"GIB",1.731
"3691",2024,75,"GIB",1.547
"3692",2024,80,"GIB",0.794
"3693",2024,85,"GIB",0.599
"3694",2024,90,"GIB",0.298
"3695",2024,95,"GIB",0.107
"3696",2024,100,"GIB",0.022
"3697",2024,0,"GRC",401.121
"3698",2024,5,"GRC",462.46
"3699",2024,10,"GRC",524.894
"3700",2024,15,"GRC",549.509
"3701",2024,20,"GRC",564.382
"3702",2024,25,"GRC",540.723
"3703",2024,30,"GRC",522.462
"3704",2024,35,"GRC",591.931
"3705",2024,40,"GRC",752.053
"3706",2024,45,"GRC",776.254
"3707",2024,50,"GRC",788.383
"3708",2024,55,"GRC",756.502
"3709",2024,60,"GRC",683.858
"3710",2024,65,"GRC",641.475
"3711",2024,70,"GRC",558.826
"3712",2024,75,"GRC",493.023
"3713",2024,80,"GRC",344.167
"3714",2024,85,"GRC",242.626
"3715",2024,90,"GRC",100.965
"3716",2024,95,"GRC",23.925
"3717",2024,100,"GRC",2.685
"3718",2024,0,"ITA",2053.505
"3719",2024,5,"ITA",2353.686
"3720",2024,10,"ITA",2694.819
"3721",2024,15,"ITA",2857.846
"3722",2024,20,"ITA",2914.582
"3723",2024,25,"ITA",2996.654
"3724",2024,30,"ITA",3198.085
"3725",2024,35,"ITA",3332.39
"3726",2024,40,"ITA",3655.772
"3727",2024,45,"ITA",4355.762
"3728",2024,50,"ITA",4748.902
"3729",2024,55,"ITA",4834.78
"3730",2024,60,"ITA",4289.401
"3731",2024,65,"ITA",3680.78
"3732",2024,70,"ITA",3264.924
"3733",2024,75,"ITA",2900.363
"3734",2024,80,"ITA",2243.159
"3735",2024,85,"ITA",1510.485
"3736",2024,90,"ITA",694.875
"3737",2024,95,"ITA",182.563
"3738",2024,100,"ITA",22.644
"3739",2024,0,"XKX",91.031
"3740",2024,5,"XKX",106.162
"3741",2024,10,"XKX",140.313
"3742",2024,15,"XKX",144.411
"3743",2024,20,"XKX",154.421
"3744",2024,25,"XKX",128.887
"3745",2024,30,"XKX",122.469
"3746",2024,35,"XKX",113.894
"3747",2024,40,"XKX",108.388
"3748",2024,45,"XKX",108.211
"3749",2024,50,"XKX",101.2
"3750",2024,55,"XKX",90.29
"3751",2024,60,"XKX",77.76
"3752",2024,65,"XKX",61.669
"3753",2024,70,"XKX",46.003
"3754",2024,75,"XKX",32.651
"3755",2024,80,"XKX",21.249
"3756",2024,85,"XKX",10.938
"3757",2024,90,"XKX",4.059
"3758",2024,95,"XKX",1.321
"3759",2024,100,"XKX",0.195
"3760",2024,0,"MLT",23.675
"3761",2024,5,"MLT",24.229
"3762",2024,10,"MLT",22.926
"3763",2024,15,"MLT",21.765
"3764",2024,20,"MLT",25.26
"3765",2024,25,"MLT",40.441
"3766",2024,30,"MLT",52.477
"3767",2024,35,"MLT",48.104
"3768",2024,40,"MLT",42.622
"3769",2024,45,"MLT",37.224
"3770",2024,50,"MLT",31.383
"3771",2024,55,"MLT",28.931
"3772",2024,60,"MLT",30.837
"3773",2024,65,"MLT",29.424
"3774",2024,70,"MLT",26.431
"3775",2024,75,"MLT",24.275
"3776",2024,80,"MLT",12.913
"3777",2024,85,"MLT",8.358
"3778",2024,90,"MLT",3.524
"3779",2024,95,"MLT",0.941
"3780",2024,100,"MLT",0.192
"3781",2024,0,"MNE",34.943
"3782",2024,5,"MNE",37.949
"3783",2024,10,"MNE",38.766
"3784",2024,15,"MNE",37.724
"3785",2024,20,"MNE",39.443
"3786",2024,25,"MNE",40.965
"3787",2024,30,"MNE",40.816
"3788",2024,35,"MNE",43.686
"3789",2024,40,"MNE",45.058
"3790",2024,45,"MNE",42.323
"3791",2024,50,"MNE",39.412
"3792",2024,55,"MNE",38.867
"3793",2024,60,"MNE",39.173
"3794",2024,65,"MNE",36.675
"3795",2024,70,"MNE",29.935
"3796",2024,75,"MNE",17.399
"3797",2024,80,"MNE",12.488
"3798",2024,85,"MNE",7.412
"3799",2024,90,"MNE",2.665
"3800",2024,95,"MNE",0.552
"3801",2024,100,"MNE",0.065
"3802",2024,0,"MKD",99.86
"3803",2024,5,"MKD",113.061
"3804",2024,10,"MKD",117.422
"3805",2024,15,"MKD",113.317
"3806",2024,20,"MKD",133.084
"3807",2024,25,"MKD",145.722
"3808",2024,30,"MKD",154.634
"3809",2024,35,"MKD",162.962
"3810",2024,40,"MKD",162.492
"3811",2024,45,"MKD",150.641
"3812",2024,50,"MKD",140.273
"3813",2024,55,"MKD",138.625
"3814",2024,60,"MKD",132.324
"3815",2024,65,"MKD",117.608
"3816",2024,70,"MKD",92.778
"3817",2024,75,"MKD",57.703
"3818",2024,80,"MKD",32.196
"3819",2024,85,"MKD",13.733
"3820",2024,90,"MKD",3.668
"3821",2024,95,"MKD",0.56
"3822",2024,100,"MKD",0.039
"3823",2024,0,"PRT",413.375
"3824",2024,5,"PRT",437.217
"3825",2024,10,"PRT",472.489
"3826",2024,15,"PRT",518.349
"3827",2024,20,"PRT",565.859
"3828",2024,25,"PRT",553.197
"3829",2024,30,"PRT",564.459
"3830",2024,35,"PRT",591.443
"3831",2024,40,"PRT",694.685
"3832",2024,45,"PRT",802.021
"3833",2024,50,"PRT",769.392
"3834",2024,55,"PRT",736.855
"3835",2024,60,"PRT",709.895
"3836",2024,65,"PRT",642.709
"3837",2024,70,"PRT",578.94
"3838",2024,75,"PRT",481.085
"3839",2024,80,"PRT",345.434
"3840",2024,85,"PRT",234.535
"3841",2024,90,"PRT",98.755
"3842",2024,95,"PRT",22.286
"3843",2024,100,"PRT",2.722
"3844",2024,0,"SMR",1.024
"3845",2024,5,"SMR",1.329
"3846",2024,10,"SMR",1.7
"3847",2024,15,"SMR",1.736
"3848",2024,20,"SMR",1.785
"3849",2024,25,"SMR",1.685
"3850",2024,30,"SMR",1.663
"3851",2024,35,"SMR",1.803
"3852",2024,40,"SMR",2.194
"3853",2024,45,"SMR",2.768
"3854",2024,50,"SMR",3.038
"3855",2024,55,"SMR",3.108
"3856",2024,60,"SMR",2.692
"3857",2024,65,"SMR",2.057
"3858",2024,70,"SMR",1.731
"3859",2024,75,"SMR",1.343
"3860",2024,80,"SMR",0.981
"3861",2024,85,"SMR",0.622
"3862",2024,90,"SMR",0.285
"3863",2024,95,"SMR",0.079
"3864",2024,100,"SMR",0.009
"3865",2024,0,"SRB",334.853
"3866",2024,5,"SRB",350.334
"3867",2024,10,"SRB",352.89
"3868",2024,15,"SRB",335.337
"3869",2024,20,"SRB",380.269
"3870",2024,25,"SRB",404.69
"3871",2024,30,"SRB",447.091
"3872",2024,35,"SRB",507.531
"3873",2024,40,"SRB",522.822
"3874",2024,45,"SRB",554.679
"3875",2024,50,"SRB",509.35
"3876",2024,55,"SRB",487.973
"3877",2024,60,"SRB",470.695
"3878",2024,65,"SRB",441.639
"3879",2024,70,"SRB",414.222
"3880",2024,75,"SRB",282.691
"3881",2024,80,"SRB",180.129
"3882",2024,85,"SRB",98.739
"3883",2024,90,"SRB",33.648
"3884",2024,95,"SRB",6.779
"3885",2024,100,"SRB",0.652
"3886",2024,0,"SVN",96.152
"3887",2024,5,"SVN",105.406
"3888",2024,10,"SVN",113.403
"3889",2024,15,"SVN",103.802
"3890",2024,20,"SVN",99.163
"3891",2024,25,"SVN",112.488
"3892",2024,30,"SVN",123.582
"3893",2024,35,"SVN",144.122
"3894",2024,40,"SVN",158.431
"3895",2024,45,"SVN",159.331
"3896",2024,50,"SVN",147.657
"3897",2024,55,"SVN",152.487
"3898",2024,60,"SVN",144.768
"3899",2024,65,"SVN",137.774
"3900",2024,70,"SVN",120.291
"3901",2024,75,"SVN",79.223
"3902",2024,80,"SVN",63.026
"3903",2024,85,"SVN",37.439
"3904",2024,90,"SVN",16.482
"3905",2024,95,"SVN",3.992
"3906",2024,100,"SVN",0.431
"3907",2024,0,"ESP",1783.21
"3908",2024,5,"ESP",2127.201
"3909",2024,10,"ESP",2400.87
"3910",2024,15,"ESP",2564.577
"3911",2024,20,"ESP",2468.361
"3912",2024,25,"ESP",2468.266
"3913",2024,30,"ESP",2682.175
"3914",2024,35,"ESP",2908.32
"3915",2024,40,"ESP",3499.358
"3916",2024,45,"ESP",4008.895
"3917",2024,50,"ESP",3808.378
"3918",2024,55,"ESP",3605.151
"3919",2024,60,"ESP",3209.593
"3920",2024,65,"ESP",2713.396
"3921",2024,70,"ESP",2276.396
"3922",2024,75,"ESP",1985.268
"3923",2024,80,"ESP",1369.146
"3924",2024,85,"ESP",961.975
"3925",2024,90,"ESP",507.897
"3926",2024,95,"ESP",132.859
"3927",2024,100,"ESP",16.914
"3928",2024,0,"",9537.36
"3929",2024,5,"",10158.131
"3930",2024,10,"",10274.761
"3931",2024,15,"",10290.245
"3932",2024,20,"",10692.264
"3933",2024,25,"",11262.276
"3934",2024,30,"",12296.071
"3935",2024,35,"",12639.287
"3936",2024,40,"",12536.717
"3937",2024,45,"",11808.291
"3938",2024,50,"",13185.057
"3939",2024,55,"",14386.2
"3940",2024,60,"",13658.187
"3941",2024,65,"",11706.528
"3942",2024,70,"",10341.446
"3943",2024,75,"",8086.403
"3944",2024,80,"",6477.41
"3945",2024,85,"",4211.929
"3946",2024,90,"",1831.822
"3947",2024,95,"",519.046
"3948",2024,100,"",70.615
"3949",2024,0,"AUT",422.536
"3950",2024,5,"AUT",441.631
"3951",2024,10,"AUT",423.465
"3952",2024,15,"AUT",431.574
"3953",2024,20,"AUT",458.755
"3954",2024,25,"AUT",553.434
"3955",2024,30,"AUT",619.979
"3956",2024,35,"AUT",613.686
"3957",2024,40,"AUT",606.175
"3958",2024,45,"AUT",569.828
"3959",2024,50,"AUT",640.832
"3960",2024,55,"AUT",706.19
"3961",2024,60,"AUT",649.389
"3962",2024,65,"AUT",518.534
"3963",2024,70,"AUT",413.652
"3964",2024,75,"AUT",345.167
"3965",2024,80,"AUT",320.92
"3966",2024,85,"AUT",145.856
"3967",2024,90,"AUT",67.796
"3968",2024,95,"AUT",17.063
"3969",2024,100,"AUT",1.941
"3970",2024,0,"BEL",587.331
"3971",2024,5,"BEL",631.815
"3972",2024,10,"BEL",680.878
"3973",2024,15,"BEL",673.828
"3974",2024,20,"BEL",664.441
"3975",2024,25,"BEL",708.849
"3976",2024,30,"BEL",781.998
"3977",2024,35,"BEL",757.919
"3978",2024,40,"BEL",768.488
"3979",2024,45,"BEL",736.038
"3980",2024,50,"BEL",777.495
"3981",2024,55,"BEL",790.842
